lat,lon,date,temp,precip,is_fire
35.79012,-118.7393,8/15/2018,27.1,0,TRUE
36.00912,-120.82226,8/11/2018,24.8,0,TRUE
40.3768,-120.36403,6/14/2018,20.9,0,TRUE
37.75646,-121.60646,7/8/2018,23.8,0,TRUE
37.83388,-120.61746,9/8/2018,25.6,0,TRUE
39.36529,-121.51707,10/30/2018,16.4,0,TRUE
36.378333,-120.901167,6/4/2018,17.1,0,TRUE
32.833674,-116.7311,7/6/2018,29.6,0,TRUE
37.75375,-121.57918,5/30/2018,15.7,0,TRUE
40.316137,-120.45053,6/27/2018,21.4,0,TRUE
36.35502,-121.1563,9/13/2018,16.2,0,TRUE
35.95515,-120.86256,6/26/2018,21.2,0,TRUE
35.51777778,-118.6525,8/18/2018,29.6,0,TRUE
33.07892,-116.91845,7/27/2018,25.9,0,TRUE
37.38789,-119.68912,9/22/2018,22.8,0,TRUE
39.59872,-121.78208,6/26/2018,26.1,0,TRUE
37.735461,-118.970443,7/31/2018,21.5,0,TRUE
40.52909,-122.17457,6/23/2018,31.6,0,TRUE
37.449425,-121.88807,7/22/2018,21.7,0,TRUE
38.539806,-121.059979,7/4/2018,19.3,0,TRUE
40.60402,-122.9144,6/28/2018,26.3,0,TRUE
37.10181,-119.623981,6/4/2018,27.8,0,TRUE
33.389425,-117.502405,5/4/2018,20.1,0,TRUE
38.061298,-120.872244,8/6/2018,25.6,0,TRUE
37.197039,-120.002619,8/23/2018,23.9,0,TRUE
33.836101,-117.607577,7/19/2018,25.7,0,TRUE
36.65351,-121.0454,7/11/2018,17.1,0,TRUE
37.94714,-121.9921,6/29/2018,24.1,0,TRUE
40.18395,-122.27574,6/23/2018,32.1,0,TRUE
32.63046,-116.46674,6/6/2018,18.4,0,TRUE
40.34256,-121.43025,9/28/2018,22.9,0,TRUE
35.33916,-120.71488,6/26/2018,16.8,0,TRUE
34.0232,-119.76576,3/27/2018,14.6,0,TRUE
33.076239,-116.902985,8/9/2018,28.4,0,TRUE
37.89612,-121.85847,7/25/2018,24.2,0,TRUE
41.70877,-122.47293,7/15/2018,24.5,2.09,TRUE
41.085,-123.051,7/1/2018,25.5,0,TRUE
36.37532,-120.862579,6/12/2018,18.7,0,TRUE
33.41476,-117.24044,7/28/2018,22.5,0,TRUE
33.571763,-116.500058,7/26/2018,38.2,0,TRUE
34.91482,-118.92485,9/12/2018,21.7,0,TRUE
37.33924,-120.24315,6/7/2018,19.7,0,TRUE
39.491737,-121.637759,7/4/2018,23,0,TRUE
34.26734825,-118.6438159,11/12/2018,19,0,TRUE
37.05876,-121.176354,6/17/2018,15.7,0,TRUE
37.97638,-122.5275,6/9/2018,17,0,TRUE
33.55132,-117.72044,6/2/2018,19.8,0,TRUE
34.576944,-119.61416,9/1/2018,19.3,0,TRUE
40.12791,-122.19792,6/23/2018,32,0,TRUE
36.18401,-120.69955,10/13/2018,17.7,0,TRUE
40.34822,-120.82497,7/24/2018,27.5,0,TRUE
34.2325,-117.846111,9/9/2018,27.2,0,TRUE
37.80785,-120.30187,6/24/2018,25.5,0,TRUE
38.45673,-121.94658,10/12/2018,19.5,0,TRUE
40.36888889,-122.8905556,8/19/2018,27.6,0,TRUE
33.787838,-117.746625,6/11/2018,22.3,0,TRUE
33.925862,-117.654299,6/12/2018,24.4,0,TRUE
38.02447,-122.727,9/10/2018,17.6,0,TRUE
34.30166667,-119.0991667,11/15/2018,17.7,0,TRUE
35.97677,-121.24898,10/2/2018,19.3,0,TRUE
38.94388,-120.92611,9/4/2018,25.9,0,TRUE
34.18075,-117.43184,11/13/2018,17.1,0,TRUE
38.08424,-120.46078,8/5/2018,23.6,0,TRUE
38.51943,-122.18353,7/28/2018,22.6,0,TRUE
34.38039,-118.60441,7/23/2018,29.7,0,TRUE
39.46543,-122.65582,6/1/2018,18.7,0,TRUE
41.65935,-122.48556,5/9/2018,16.5,0,TRUE
34.15475,-117.244366,8/31/2018,23.9,0,TRUE
36.47766,-119.10433,10/24/2018,15.9,0,TRUE
39.996944,-121.27,8/7/2018,26.6,0,TRUE
36.59036,-120.82355,7/12/2018,20.4,0,TRUE
37.06367,-121.53586,7/6/2018,21.5,0,TRUE
37.707234,-120.199162,6/18/2018,17.8,0,TRUE
35.56888889,-118.8013889,8/16/2018,28.6,0,TRUE
34.463889,-119.831389,7/6/2018,25.9,0,TRUE
34.62412,-120.22298,7/20/2018,21.4,0,TRUE
36.75581,-119.42172,5/26/2018,18.9,0,TRUE
38.8802,-123.0496,8/1/2018,22.2,0,TRUE
39.02017,-122.57496,8/26/2018,17.2,0,TRUE
40.31759,-122.21032,5/18/2018,24.1,0,TRUE
33.0971179,-117.0242529,8/13/2018,23.4,0,TRUE
36.21634,-118.82989,7/27/2018,30.4,0,TRUE
34.22526,-117.40967,7/6/2018,35,0,TRUE
35.56922,-120.12441,5/24/2018,13.8,0,TRUE
35.9352,-121.11936,6/9/2018,19.2,0,TRUE
35.1234,-118.72905,6/29/2018,21.8,0,TRUE
39.038859,-123.38493,7/5/2018,19.5,0,TRUE
40.94666,-121.27049,7/15/2018,24.5,0.5,TRUE
40.83116,-120.19336,11/8/2018,0.8,0,TRUE
37.179167,-119.431667,8/27/2018,22.6,0,TRUE
37.056944,-121.01638,5/20/2018,15.6,0,TRUE
-120.258,-120.258,9/29/2018,,,TRUE
39.06715,-122.59789,7/9/2018,22.9,0,TRUE
37.95766,-120.68902,6/24/2018,27,0,TRUE
34.54305556,-120.3180556,7/18/2018,17.5,0.07,TRUE
40.5939,-122.17173,9/28/2018,22.7,0,TRUE
36.696879,-119.304499,6/27/2018,27.9,0,TRUE
39.2976,-122.512012,7/4/2018,20.6,0,TRUE
39.65578,-122.58666,5/28/2018,27,0,TRUE
33.67815,-117.32281,4/28/2018,15,0,TRUE
37.22545,-121.79189,7/10/2018,21.9,0,TRUE
37.66074,-121.67144,6/29/2018,21.5,0,TRUE
40.394073,-122.135924,6/13/2018,29,0,TRUE
33.504964,-117.148204,5/4/2018,22.7,0,TRUE
37.08529,-121.09354,6/24/2018,21.6,0,TRUE
38.645,-120.874167,8/1/2018,27.8,0,TRUE
39.279833,-123.258319,7/21/2018,24.7,0,TRUE
38.82128,-121.03918,8/1/2018,28.1,0,TRUE
36.64832,-121.03253,6/4/2018,17.1,0,TRUE
37.1769444,-121.6869444,10/7/2018,19.1,0,TRUE
40.741186,-122.649626,7/20/2018,29,0,TRUE
33.56349,-116.732032,7/4/2018,28.9,0,TRUE
41.83359,-122.99272,6/27/2018,21.4,0,TRUE
37.32744,-121.10903,5/29/2018,25.7,0,TRUE
34.86022,-118.87881,7/8/2018,28.2,0,TRUE
34.53765,-118.75495,6/23/2018,22.6,0,TRUE
38.24033,-121.09199,6/11/2018,22.4,0,TRUE
40.346652,-122.308479,11/5/2018,18.6,0,TRUE
38.8275,-122.3625,8/30/2018,19.1,0,TRUE
37.14663,-119.91223,6/15/2018,24.7,0,TRUE
35.58354,-120.624135,6/14/2018,19.3,0,TRUE
35.663607,-120.670311,6/13/2018,23.6,0,TRUE
34.74245,-120.18236,5/17/2018,14.2,0,TRUE
33.35505,-117.03134,5/22/2018,15.3,0,TRUE
35.17693,-120.48861,10/19/2018,17.8,0.04,TRUE
40.95234,-121.21597,7/15/2018,24.5,0.5,TRUE
37.79718,-121.85311,7/8/2018,22.6,0,TRUE
37.0979,-119.75307,5/23/2018,20.8,0,TRUE
34.24138,-117.42431,9/26/2018,23.2,0,TRUE
40.33642,-120.93005,9/22/2018,17.8,0,TRUE
37.47677,-119.84299,6/15/2018,20.7,0,TRUE
41.50105,-120.61108,7/14/2018,24.7,0,TRUE
35.30151,-120.64398,9/16/2018,16.5,0,TRUE
40.824,-121.90215,7/24/2018,30.2,3,TRUE
37.163594,-121.702547,7/10/2018,21,0,TRUE
38.91152,-122.86854,7/21/2018,22,0,TRUE
40.27754,-122.11375,7/15/2018,31.7,0,TRUE
35.96689,-121.28185,2/7/2018,13.7,0,TRUE
37.69926,-122.02805,8/26/2018,17.2,0,TRUE
37.86339,-122.12351,7/2/2018,17.8,0,TRUE
38.07135,-122.76751,12/31/2018,9.8,0,TRUE
39.57202,-121.43131,7/19/2018,30.9,0,TRUE
33.56921,-116.154398,7/23/2018,41.5,0,TRUE
37.28365,-119.97546,7/19/2018,29.2,0,TRUE
37.779209,-121.908976,6/19/2018,18.3,0,TRUE
39.549167,-121.521111,6/16/2018,21.6,0,TRUE
36.796,-121.40604,7/25/2018,21.9,0,TRUE
40.60866,-122.38366,10/14/2018,20.6,0,TRUE
32.78031,-117.06782,6/3/2018,19.7,0,TRUE
35.64917,-120.71907,7/21/2018,23.8,0,TRUE
41.58233,-122.33769,6/3/2018,21.7,0,TRUE
38.981389,-122.97222,9/2/2018,20.8,0,TRUE
33.640051,-117.085354,8/27/2018,21.8,0,TRUE
39.62194,-123.28774,11/8/2018,6.3,0,TRUE
33.759722,-117.460278,8/6/2018,28.5,0,TRUE
40.95673,-121.6002,7/29/2018,26.2,0,TRUE
36.83036,-121.36446,6/3/2018,19.6,0,TRUE
35.17156,-118.51651,8/17/2018,24.7,0,TRUE
37.71173,-121.55604,7/25/2018,25.1,0,TRUE
36.42638,-118.70443,7/19/2018,31.1,0,TRUE
39.84151,-121.62168,9/24/2018,23.1,0,TRUE
40.00293,-122.44008,7/14/2018,31.1,0,TRUE
34.17711,-117.15381,6/30/2018,19.2,0,TRUE
36.938674,-119.3127769,10/2/2018,23.8,0.18,TRUE
33.97902,-117.20534,8/25/2018,22.9,0,TRUE
41.08583,-121.05722,7/15/2018,21.2,3.3,TRUE
38.886518,-122.476381,6/16/2018,16,0,TRUE
40.62693,-122.23449,7/8/2018,27.5,0,TRUE
37.33563,-121.75815,9/23/2018,18.3,0,TRUE
37.99618,-122.14097,8/17/2018,22.9,0,TRUE
37.533026,-121.79733,8/4/2018,23.9,0,TRUE
33.85852,-117.43521,7/28/2018,25.9,0,TRUE
35.68539,-120.95157,7/21/2018,22.6,0,TRUE
38.595865,-121.17693,6/29/2018,24.8,0,TRUE
35.92436,-119.94083,4/12/2018,13.3,0.55,TRUE
32.557566,-116.8663,7/17/2018,21,0,TRUE
41.791859,-122.513883,5/19/2018,16.6,1.12,TRUE
35.826333,-118.9821,5/18/2018,21,0,TRUE
33.80406,-116.93188,9/14/2018,27.5,0,TRUE
38.015323,-121.998967,6/16/2018,17.5,0.01,TRUE
35.71859,-120.64028,5/29/2018,22.1,0,TRUE
38.91842,-122.85276,9/3/2018,19.4,0,TRUE
33.946896,-117.066643,8/22/2018,24.3,0,TRUE
37.99113,-121.86473,6/2/2018,25,0,TRUE
40.201826,-122.29388,6/1/2018,22.2,0,TRUE
37.69965,-120.0545,8/4/2018,22.8,0,TRUE
33.86439,-117.48144,4/9/2018,23.6,0,TRUE
37.81111,-121.7944,11/15/2018,8.7,0,TRUE
37.61158,-121.94182,11/14/2018,10.4,0,TRUE
37.07793,-121.600023,7/25/2018,20.5,0,TRUE
37.627119,-121.806775,6/17/2018,17.3,0,TRUE
33.524412,-116.821724,6/14/2018,25,0,TRUE
39.602703,-121.617698,6/14/2018,26.5,0,TRUE
34.110516,-118.427886,6/12/2018,22.1,0,TRUE
39.89075,-120.18499,4/26/2018,15.9,0,TRUE
33.40178,-117.27467,5/9/2018,17.3,0,TRUE
33.88744,-117.16232,4/22/2018,20,0,TRUE
37.0125,-122.046,11/3/2018,16.3,0,TRUE
38.265645,-120.892404,6/17/2018,17.3,0,TRUE
33.742,-117.28189,6/3/2018,23.3,0,TRUE
39.10494,-121.07039,8/12/2018,27,0,TRUE
41.34453,-123.85404,7/15/2018,13.5,0,TRUE
37.21803,-121.76828,5/27/2018,17.5,0,TRUE
41.94046,-122.43933,10/10/2018,10,0,TRUE
41.52123,-120.72362,9/2/2018,18.8,0,TRUE
33.467999,-117.003829,5/4/2018,22.4,0,TRUE
33.711263,-116.164058,4/15/2018,22.9,0,TRUE
33.05737,-116.77154,8/6/2018,26.9,0,TRUE
35.70086,-120.97339,7/17/2018,20.9,0,TRUE
39.99309,-120.02137,7/14/2018,26.2,4.06,TRUE
38.64953,-122.01762,6/1/2018,20.1,0,TRUE
40.678889,-122.400556,9/4/2018,26.7,0,TRUE
33.04898,-116.78928,7/20/2018,23.4,0,TRUE
36.10499,-120.55324,6/2/2018,23.7,0,TRUE
40.49618,-122.51597,10/14/2018,20.5,0,TRUE
38.7448,-120.65672,9/20/2018,22.2,0,TRUE
34.171786,-117.35606,7/13/2018,27.3,0,TRUE
37.22791,-119.50461,7/10/2018,27.6,0,TRUE
37.97638,-122.5275,6/9/2018,17,0,TRUE
33.40769,-117.22974,6/5/2018,17.7,0,TRUE
41.64805,-122.98442,6/4/2018,17.8,0,TRUE
35.75737,-120.91793,6/3/2018,22.9,0,TRUE
38.16303,-122.23059,5/21/2018,15.6,0,TRUE
37.73835,-121.6039,5/14/2018,14.8,0,TRUE
33.12213,-116.58759,5/10/2018,17.5,0,TRUE
39.66492,-121.51772,7/10/2018,29,0,TRUE
37.19817,-119.80414,7/9/2018,27.7,0,TRUE
33.47413,-117.31468,6/3/2018,19.5,0,TRUE
40.4635,-121.77419,3/27/2018,17.3,0,TRUE
37.12857,-122.12036,11/16/2018,11.1,0,TRUE
40.888785,-124.001849,11/12/2018,8.2,0,TRUE
39.93427,-121.54103,10/15/2018,18.1,0,TRUE
33.627006,-117.171731,8/19/2018,24.9,0,TRUE
38.27229,-122.26389,8/9/2018,20.1,0,TRUE
41.632373,-122.37985,7/17/2018,27.2,0,TRUE
32.619855,-116.764733,7/6/2018,26.3,0,TRUE
39.6139,-121.954098,6/29/2018,28.3,0,TRUE
35.05747,-120.39295,6/21/2018,14.8,0,TRUE
35.77017,-120.57833,6/19/2018,22,0,TRUE
38.245151,-122.44408,6/5/2018,15.3,0,TRUE
32.75072,-116.92404,6/3/2018,19.2,0,TRUE
39.80827,-122.3307,6/3/2018,28.9,0,TRUE
33.45014,-117.22215,6/2/2018,19.4,0,TRUE
33.53924,-116.10231,5/28/2018,31.4,0,TRUE
39.71217,-121.77385,11/29/2018,11,31.61,TRUE
40.70258,-123.55012,4/24/2018,12.4,0,TRUE
34.282179,-118.803389,10/30/2019,16.9,0,TRUE
37.536069,-120.177018,8/16/2019,27.9,0,TRUE
33.9925,-117.059167,10/10/2019,14.9,0,TRUE
40.00171,-122.25421,10/27/2019,15.3,0,TRUE
34.01778,-117.4625,10/30/2019,15.8,0,TRUE
38.838992,-121.325842,11/25/2019,8.4,0.44,TRUE
35.79069,-120.73102,10/9/2019,15.3,0,TRUE
35.79069,-120.73102,10/9/2019,15.3,0,TRUE
37.241427,-120.027731,7/21/2019,26.7,0,TRUE
36.319291,-120.460189,10/18/2019,14.7,0,TRUE
40.900458,-121.320838,8/7/2019,22.2,0,TRUE
33.8615,-116.897333,10/10/2019,20.9,0,TRUE
37.828267,-122.103867,10/10/2019,17.6,0,TRUE
33.259861,-117.027333,10/25/2019,25.7,0,TRUE
37.62782,-121.68598,10/24/2019,22.3,0,TRUE
37.420988,-121.371276,7/18/2019,23.2,0,TRUE
40.463936,-122.435492,7/12/2019,29.8,0,TRUE
38.115224,-120.78068,7/18/2019,26.2,0,TRUE
34.202883,-116.4449,8/3/2019,32.4,0,TRUE
32.794768,-116.839743,7/17/2019,19.7,0,TRUE
38.538467,-120.965105,9/29/2019,13,1.09,TRUE
37.093243,-121.586846,7/12/2019,19,0,TRUE
38.045866,-122.245186,10/15/2019,13.5,0,TRUE
33.463991,-116.914799,8/27/2019,23.8,0,TRUE
39.613783,-123.458782,10/4/2019,14.1,0,TRUE
37.178353,-122.07743,9/3/2019,19.8,0,TRUE
38.792458,-122.780053,10/23/2019,19.6,0,TRUE
40.061389,-120.680556,9/4/2019,20.2,0,TRUE
41.79591,-121.260305,7/28/2019,21.7,0,TRUE
37.034,-118.345,9/6/2019,23.1,0,TRUE
34.302212,-118.997115,10/31/2019,18.2,0,TRUE
40.12,-122.64,9/5/2019,28.1,0,TRUE
34.32988,-118.48161,10/10/2019,20.8,0,TRUE
41.748,-121.056,9/6/2019,18.4,0,TRUE
37.604638,-119.96606,10/6/2019,17.1,0,TRUE
40.109,-122.789,9/5/2019,27.9,0,TRUE
37.826,-118.872,9/6/2019,20.1,0,TRUE
34.472778,-118.368056,10/24/2019,23.5,0,TRUE
38.724,-120.145,10/11/2019,3.7,0,TRUE
40.593,-120.581,8/28/2019,24.8,0.3,TRUE
34.5025,-119.785,11/25/2019,13.8,0,TRUE
36.28426,-120.94771,6/26/2019,18.1,0,TRUE
40.036379,-122.637837,11/3/2019,13.8,0,TRUE
38.88978,-122.23922,6/8/2019,23.5,0,TRUE
35.72057,-119.62762,5/7/2019,19.3,0,TRUE
39.892222,-120.029722,8/24/2019,24.4,0,TRUE
37.46577,-121.28312,6/26/2019,20.6,0,TRUE
36.284,-118.228,9/6/2019,22.1,0,TRUE
33.528469,-117.273157,9/4/2019,27.7,0.11,TRUE
41.862237,-122.662258,9/7/2019,20.1,0,TRUE
35.66318,-120.41128,6/12/2019,22.4,0,TRUE
32.573437,-116.658735,8/16/2019,19.5,0,TRUE
39.28926,-121.85906,6/8/2019,22.2,0,TRUE
42.033,-122.175,8/9/2019,19.1,0.6,TRUE
39.631945,-119.769881,7/13/2019,24,0,TRUE
35.343761,-119.913717,6/5/2019,18.5,0,TRUE
40.943799,-120.275298,8/8/2019,21.8,0,TRUE
35.63111111,-120.2691667,7/8/2019,17,0,TRUE
35.30759,-119.96498,5/29/2019,15.4,0,TRUE
37.908362,-121.872941,8/3/2019,23.4,0,TRUE
36.40193,-119.030621,8/31/2019,27.9,0,TRUE
34.098191,-118.478717,10/28/2019,17.7,0,TRUE
39.22431,-123.12887,10/27/2019,14,0,TRUE
38.751648,-121.432636,9/20/2019,19.2,0,TRUE
40.715556,-122.241944,8/22/2019,29.7,0,TRUE
37.25988,-121.09375,6/7/2019,18.8,0,TRUE
38.165873,-122.211671,10/6/2019,18.3,0,TRUE
33.919507,-117.103765,6/21/2019,18.2,0,TRUE
33.4853,-117.043723,9/14/2019,26.5,0,TRUE
39.45296,-121.412619,9/7/2019,21.9,0,TRUE
32.575556,-117.026667,8/1/2019,19.8,0,TRUE
35.60989,-118.41204,7/31/2019,28.1,0,TRUE
37.532028,-120.208019,8/15/2019,28.3,0,TRUE
34.484722,-120.190833,10/17/2019,15.3,0,TRUE
36.151,-118.185,9/6/2019,30.4,0,TRUE
33.975405,-117.207068,10/10/2019,18.7,0,TRUE
33.985972,-117.414111,10/31/2019,17.1,0,TRUE
35.908333,-120.984167,7/29/2019,22.2,0,TRUE
39.622137,-121.693472,9/28/2019,16.7,0,TRUE
37.63206,-121.538382,7/3/2019,19.4,0,TRUE
41.150392,-122.634108,9/7/2019,18.8,0,TRUE
36.008889,-121.466944,7/30/2019,16.3,0,TRUE
34.71011,-119.3547,9/1/2019,22.3,0,TRUE
40.679318,-120.392768,7/5/2019,21.7,0,TRUE
44.734,-120.606,9/6/2019,20,0.13,TRUE
36.18479,-118.99229,6/2/2019,23.9,0,TRUE
33.9369,-117.3063,9/7/2019,25.9,0,TRUE
40.062304,-123.222196,9/5/2019,22.3,0,TRUE
37.524378,-120.296551,7/8/2019,21.2,0,TRUE
37.708743,-121.841879,8/9/2019,20.1,0,TRUE
41.4929742,-123.2129356,9/7/2019,19,0,TRUE
39.005262,-123.195306,8/12/2019,22.5,0,TRUE
35.214364,-120.455883,9/21/2019,21,0,TRUE
33.911,-116.980528,6/29/2019,20.5,0,TRUE
37.016944,-119.934167,7/15/2019,27.4,0,TRUE
37.312877,-120.242411,6/29/2019,22.6,0,TRUE
37.21638,-121.70768,6/9/2019,23.9,0,TRUE
34.9008333,-118.9183333,7/21/2019,25.2,0,TRUE
39.28926,-121.85906,6/17/2019,26,0,TRUE
37.944751,-120.84372,7/15/2019,27.7,0,TRUE
34.183,-117.285,10/31/2019,16,0,TRUE
37.99136,-121.64118,10/27/2019,16.7,0,TRUE
34.23955,-119.20187,10/11/2019,23.9,0,TRUE
32.787656,-116.806941,9/24/2019,21,0,TRUE
34.630919,-120.187368,9/9/2019,16.3,0,TRUE
40.072739,-120.158273,7/14/2019,23.1,0,TRUE
37.32585,-121.110146,9/11/2019,21.3,0,TRUE
35.95191,-120.8092,7/9/2019,19.6,0,TRUE
38.158333,-122.118889,7/24/2019,24,0,TRUE
35.03855,-119.19454,5/3/2019,18.3,0,TRUE
33.635,-116.801111,9/15/2019,28.9,0,TRUE
36.600167,-120.8405,9/2/2019,22.7,0,TRUE
35.81778,-120.09715,4/28/2019,17.9,0,TRUE
40.484329,-122.159393,8/15/2019,32.9,0,TRUE
34.677864,-118.752395,8/3/2019,24.9,0,TRUE
33.997528,-117.769766,7/28/2019,26.6,0,TRUE
36.28001,-119.10974,6/1/2019,24.5,0,TRUE
38.03545,-122.2241,10/27/2019,16.5,0,TRUE
32.767649,-116.796032,7/28/2019,22.2,0,TRUE
38.73817,-121.39419,6/26/2019,20.6,0,TRUE
34.183624,-117.274276,10/24/2019,26.5,0,TRUE
37.45899,-121.22093,5/30/2019,19.9,0,TRUE
38.07205,-122.22463,10/27/2019,16.5,0,TRUE
37.71734,-121.55867,8/21/2019,22.4,0,TRUE
40.562,-120.544,8/24/2019,24.2,0,TRUE
34.366111,-118.96,7/14/2019,18.7,0,TRUE
40.886677,-120.336977,8/7/2019,23.8,0,TRUE
39.831762,-123.846013,7/27/2019,19.3,0,TRUE
33.650237,-116.172534,5/18/2019,25.5,0,TRUE
37.467744,-121.842751,9/21/2019,21.7,0,TRUE
41.909,-120.306,7/17/2019,19.5,0,TRUE
36.66909,-119.3046,5/29/2019,21.6,0,TRUE
33.39684,-117.29665,6/20/2019,17.4,0,TRUE
35.57376,-120.11738,6/10/2019,23.7,0,TRUE
35.65189,-118.92545,4/30/2019,17,0,TRUE
34.675542,-118.342239,8/13/2019,26.6,0,TRUE
41.43783,-120.23976,8/2/2019,20.4,0,TRUE
34.665699,-119.94974,7/28/2019,19.7,0,TRUE
32.566389,-116.7525,7/12/2019,19.5,0,TRUE
33.900994,-117.170588,9/21/2019,22.1,0,TRUE
33.055124,-116.742508,10/25/2019,24.8,0,TRUE
33.8128372,-117.1228851,7/13/2019,27.1,0,TRUE
35.004722,-120.435278,7/24/2019,19.2,0,TRUE
33.740219,-117.333728,8/5/2019,27.2,0,TRUE
34.156389,-118.950833,10/10/2019,21.3,0,TRUE
41.749667,-123.000833,9/15/2019,18.3,2.82,TRUE
37.962557,-121.468074,7/16/2019,24.2,0,TRUE
40.41404,-122.66779,6/26/2019,21.8,0,TRUE
38.898915,-120.946657,9/3/2019,29,0,TRUE
38.3525,-121.123611,8/2/2019,24.2,0,TRUE
37.838333,-120.625556,9/23/2019,23.5,0,TRUE
41.834366,-122.656569,7/27/2019,25.3,0,TRUE
38.455,-121.969167,8/13/2019,26.7,0,TRUE
34.42386,-117.10318,7/22/2019,20.9,0.88,TRUE
33.514658,-116.7884,7/16/2019,27.6,0,TRUE
39.551423,-121.800538,10/24/2019,21.9,0,TRUE
33.77777348,-117.487578,8/25/2019,26.3,0,TRUE
32.57394,-116.760465,8/15/2019,20.7,0,TRUE
37.433192,-121.807258,7/24/2019,24.1,0,TRUE
33.56938,-116.07896,7/12/2019,38.8,0,TRUE
39.24678,-121.32399,6/25/2019,25.3,0,TRUE
39.24678,-121.32399,6/24/2019,26.8,0,TRUE
39.100408,-122.496548,11/5/2019,13.3,0,TRUE
37.18904,-121.694968,7/2/2019,17.3,0,TRUE
39.15641,-121.56363,6/8/2019,22.3,0,TRUE
39.847708,-122.1604,10/9/2019,17.9,0,TRUE
37.896231,-122.636471,10/24/2019,23.8,0,TRUE
38.20177,-120.827386,9/22/2019,22.1,0,TRUE
35.906482,-120.992914,9/1/2019,26.7,0,TRUE
39.11536,-120.76088,5/10/2019,15.5,0,TRUE
38.481258,-122.143942,7/22/2019,25.8,0,TRUE
41.70611111,-123.4375,10/4/2019,11.9,0.3,TRUE
39.98097,-122.30737,5/20/2019,14.4,0.27,TRUE
37.166674,-122.361112,10/24/2019,24.1,0,TRUE
37.219717,-121.761974,8/15/2019,25.6,0,TRUE
39.470333,-121.412333,9/6/2019,24.4,0,TRUE
37.968494,-121.678172,8/7/2019,21,0,TRUE
40.387772,-120.304341,10/13/2019,8.9,0,TRUE
33.57039,-116.1466,5/29/2019,29.1,0,TRUE
38.955024,-122.833831,9/7/2019,17.6,0,TRUE
35.189783,-120.1755,10/1/2019,14.9,0,TRUE
32.87833333,-116.88,9/25/2019,21.6,0,TRUE
32.564583,-116.834583,10/31/2019,18,0,TRUE
37.97911,-122.11092,10/27/2019,16.3,0,TRUE
38.622058,-121.114095,8/2/2019,24.5,0,TRUE
38.63047,-122.47282,6/8/2019,21.7,0,TRUE
39.85484,-121.905,5/1/2019,17.8,0,TRUE
37.32555556,-121.7644444,7/15/2019,21.8,0,TRUE
35.89593,-118.94106,6/10/2019,28.5,0,TRUE
40.46968,-122.54364,8/12/2019,27.5,0,TRUE
39.97083,-122.48277,6/22/2019,28,0,TRUE
33.69078,-114.57265,5/30/2019,29.4,0,TRUE
38.017138,-120.945044,9/5/2019,26.1,0,TRUE
35.97059,-120.88241,6/12/2019,23.4,0,TRUE
34.055768,-118.554091,10/21/2019,24.8,0,TRUE
40.4988,-122.19911,10/10/2019,18.6,0,TRUE
39.06066,-121.35014,7/6/2019,26,0,TRUE
37.034183,-121.45597,8/25/2019,19.6,0,TRUE
38.652475,-120.826165,8/15/2019,28.9,0,TRUE
41.838,-122.845,7/27/2019,25.1,0,TRUE
37.44422,-121.84082,6/10/2019,28.5,0,TRUE
33.854597,-117.270144,9/12/2019,24.1,0,TRUE
33.4506,-116.857817,8/22/2019,20.9,0,TRUE
39.171091,-121.423281,8/10/2019,23.1,0,TRUE
36.23012,-118.85712,6/3/2019,25.1,0,TRUE
35.709176,-120.312856,10/11/2019,15.6,0,TRUE
38.07944444,-122.2561111,9/26/2019,21.5,0,TRUE
40.55924,-122.25409,8/4/2019,29.8,0,TRUE
40.41741,-122.767256,7/5/2019,27.5,0,TRUE
37.75427,-121.57382,6/21/2019,20.5,0,TRUE
40.61805556,-123.6755556,1/1/2019,4.3,0,TRUE
37.066483,-121.219163,10/7/2019,19,0,TRUE
35.287373,-118.623651,8/5/2019,26.3,0,TRUE
38.910498,-122.642572,9/4/2019,20.2,0,TRUE
32.62305556,-116.9141667,6/29/2019,19.6,0,TRUE
38.75263,-121.39259,6/7/2019,18.5,0,TRUE
33.81678,-117.18194,5/20/2019,14,0.31,TRUE
38.88913,-122.604425,10/17/2019,15,0,TRUE
36.154184,-120.634179,9/30/2019,14,0,TRUE
32.557546,-116.873955,8/25/2019,24.9,0,TRUE
32.557546,-116.873955,8/25/2019,24.9,0,TRUE
37.469,-121.3697,7/5/2019,24.8,0,TRUE
36.14246,-118.80582,6/3/2019,25.1,0,TRUE
37.99837,-122.16201,7/5/2019,21.5,0,TRUE
38.21416,-122.12214,6/7/2019,17.4,0,TRUE
38.02503,-121.9763,6/6/2019,19.6,0,TRUE
32.557566,-116.8663,5/13/2019,17.6,0,TRUE
37.949747,-120.420058,8/8/2019,23.1,0,TRUE
39.088333,-122.309167,8/14/2019,28.9,0,TRUE
33.909792,-117.004667,8/12/2019,22.4,0,TRUE
38.99174,-122.7751,8/8/2019,18.6,0,TRUE
33.69055556,-116.953889,7/11/2019,25.7,0,TRUE
33.80493,-117.15738,6/27/2019,20.5,0,TRUE
33.849906,-117.461363,11/1/2019,16.5,0,TRUE
33.703546,-117.033598,9/30/2019,15.5,0,TRUE
37.718636,-121.657011,8/31/2019,23.7,0,TRUE
37.429506,-121.336465,10/3/2019,16.1,0,TRUE
36.732866,-121.39478,9/4/2019,19.6,0,TRUE
