,lat,lon,date,temp,precip
0,40.29831,-122.70449,08/26/2017,28.3,0.0
0,38.86056,-122.62382,07/17/2017,21.5,0.0
0,36.66684,-121.74826,07/16/2017,18.6,0.0
0,37.896778,-120.504134,09/19/2017,17.4,0.0
0,39.06522,-121.3519,07/24/2017,27.6,0.0
0,38.07481,-122.23004,06/22/2017,25.5,0.0
0,37.9775,-122.65749,06/27/2017,17.1,0.0
0,37.85137,-120.45268,06/11/2017,13.6,1.45
0,40.774,-122.309,10/31/2017,16.7,0.0
0,37.65963,-120.34802,07/07/2017,29.8,0.0
0,33.1683,-116.77342,06/25/2017,25.5,0.0
0,33.74925,-117.10301,09/29/2017,22.9,0.0
0,38.08055,-122.77846,07/12/2017,17.1,0.0
0,33.99316,-117.48405,07/04/2017,26.8,0.0
0,38.45822,-120.92162,06/27/2017,21.4,0.0
0,35.37351,-118.84134,06/09/2017,22.5,0.0
0,33.96419,-117.20507,05/21/2017,23.8,0.0
0,34.21829,-117.40625,12/05/2017,15.3,0.0
0,33.73547,-117.33364,09/10/2017,27.3,0.0
0,40.03697,-123.64214,08/31/2017,15.3,0.0
0,36.85596,-121.30983,07/04/2017,17.2,0.0
0,33.763304,-117.314994,07/07/2017,30.8,0.0
0,33.584036,-116.972036,06/13/2017,19.0,0.0
0,35.60633,-118.4642,06/04/2017,25.9,0.0
0,40.804,-123.375,08/02/2017,17.3,0.0
0,40.79902,-123.39253,08/02/2017,17.2,0.0
0,33.62613,-117.07975,07/13/2017,25.3,0.0
0,35.90092,-120.93371,06/16/2017,25.4,0.0
0,35.902149,-120.983684,06/11/2017,15.6,0.0
0,36.5858,-121.80377,10/15/2017,19.7,0.0
0,36.099681,-120.443545,08/23/2017,25.2,0.0
0,35.60001,-118.4683,05/12/2017,13.6,0.0
0,34.52055,-118.62882,08/31/2017,30.6,7.11
0,40.27582,-123.64281,08/03/2017,14.4,0.0
0,33.96896,-117.25411,07/03/2017,24.6,0.0
0,38.77921,-120.46234,10/10/2017,15.0,0.0
0,40.29118,-122.42606,07/08/2017,32.1,0.0
0,39.8255,-121.7127,09/25/2017,22.0,0.0
0,41.4844,-120.36659,08/30/2017,22.2,0.0
0,41.93323,-124.19629,06/26/2017,14.2,0.16
0,33.79925,-117.11659,06/15/2017,24.4,0.0
0,41.64469,-120.31814,08/30/2017,22.1,0.0
0,33.82165,-116.96079,06/03/2017,25.5,0.0
0,39.03168,-121.40947,09/26/2017,23.1,0.0
0,33.71025,-117.31924,06/18/2017,26.0,0.0
0,33.94788,-116.59719,06/01/2017,26.6,0.0
0,33.18716,-116.50897,10/15/2017,23.3,0.0
0,35.76343,-121.04445,09/23/2017,16.3,0.0
0,32.59252,-116.61609,09/07/2017,23.1,0.0
0,40.71923,-122.02525,09/01/2017,31.9,0.0
0,32.7789,-116.8516,06/27/2017,23.6,0.0
0,37.02081,-119.95136,06/18/2017,31.2,0.0
0,34.29931,-118.37539,06/03/2017,21.4,0.0
0,32.679,-116.29296,05/24/2017,29.3,0.0
0,33.50488,-117.02132,10/10/2017,20.0,0.0
0,37.77982,-122.169,09/26/2017,21.2,0.0
0,38.20176,-120.67848,07/05/2017,26.6,0.0
0,38.68347,-122.2654,06/13/2017,19.0,0.0
0,35.41112,-120.00353,10/20/2017,15.3,1.43
0,39.01748,-122.49327,09/05/2017,24.2,0.0
0,36.10858,-118.81979,07/05/2017,28.7,0.0
0,39.364,-121.4143,06/22/2017,33.6,0.0
0,0.0,0.0,06/13/2017,25.0,0.6
0,36.35578,-120.99552,05/22/2017,13.6,0.0
0,40.88516,-123.96844,10/08/2017,12.5,0.0
0,38.51937,-123.24713,10/07/2017,15.0,0.0
0,40.20077,-122.24731,10/03/2017,20.5,0.0
0,37.65986,-120.31157,08/01/2017,29.3,0.0
0,34.139,-117.199,07/22/2017,23.8,0.0
0,39.13207,-123.10227,07/17/2017,24.8,0.0
0,33.52584,-116.85226,06/13/2017,21.1,0.0
0,37.86549,-122.2102,06/05/2017,18.2,0.0
0,35.983,-119.91508,05/18/2017,19.0,0.0
0,35.77082,-120.92482,05/14/2017,13.0,0.0
0,33.88994,-116.91023,12/13/2017,14.1,0.0
0,39.06414,-121.13737,10/10/2017,18.1,0.0
0,33.797216,-117.124538,08/13/2017,24.0,0.0
0,40.39799,-123.57562,08/01/2017,15.0,0.0
0,37.81827,-120.65764,07/18/2017,27.6,0.0
0,40.703775,-122.645079,06/26/2017,24.4,0.0
0,35.71704,-118.30601,05/01/2017,21.9,0.0
0,38.26294,-122.71998,08/27/2017,21.3,0.0
0,39.53944,-121.54722,07/04/2017,28.1,0.0
0,36.61332,-120.7109,05/28/2017,22.9,0.0
0,36.1727,-120.86682,05/16/2017,14.2,0.0
0,37.41231,-119.87465,10/03/2017,12.6,0.0
0,40.92602,-121.5935,08/17/2017,26.9,0.0
0,40.69259,-122.17384,07/29/2017,30.2,0.0
0,35.556667,-120.474,05/20/2017,21.2,0.0
0,36.2771,-120.94328,05/17/2017,15.4,0.0
0,33.88466,-116.99229,05/14/2017,15.1,0.0
0,35.188,-119.2877,06/02/2017,24.5,0.0
0,34.04412,-116.55326,05/29/2017,29.2,0.0
0,36.96642,-119.58292,05/28/2017,23.6,0.0
