,Unnamed: 0,lat,lon,date,temp,precip,is_fire
272,0,39.8707,-121.8938,10/2/2015,22.0,0.0,True
273,0,34.165974,-117.243878,6/25/2015,26.4,0.0,True
274,0,36.5696373,-121.7556029,9/19/2015,18.6,0.0,True
275,0,35.7183,-121.0157,7/10/2015,19.0,0.0,True
276,0,40.49865,-122.20109,7/30/2015,33.7,0.0,True
277,0,36.49845,-118.9009,7/30/2015,30.0,0.0,True
278,0,32.6449163,-116.9454387,6/26/2015,20.6,0.0,True
279,0,40.856422,-121.101623,7/23/2015,16.7,0.0,True
280,0,40.67868,-121.93244,8/2/2015,27.6,0.0,True
281,0,40.509552,-122.199227,7/29/2015,34.3,0.0,True
282,0,38.776,-120.404,7/23/2015,19.1,0.0,True
283,0,26.42,-121.0,9/2/2015,22.3,0.0,True
284,0,35.77937,-120.19482,6/15/2015,21.1,0.0,True
285,0,40.875667,-121.033667,6/19/2015,20.1,0.0,True
286,0,38.260777,-121.135426,6/16/2015,23.0,0.05,True
287,0,40.3929,-122.40546,8/3/2015,27.8,0.0,True
288,0,34.23,-116.883,8/23/2015,17.9,0.0,True
289,0,33.4115972,-117.2886249,8/9/2015,19.7,0.0,True
290,0,40.0133,-122.552,6/17/2015,29.2,0.0,True
291,0,34.0783472,-117.0487863,7/12/2015,18.7,0.0,True
292,0,34.9522,-120.2903,8/1/2015,19.3,0.0,True
293,0,34.15,-118.879444,11/7/2015,20.0,0.05,True
294,0,39.43301,-123.36316,7/30/2015,26.3,0.0,True
295,0,40.400196,-120.553075,9/9/2015,21.8,0.0,True
296,0,37.24523,-121.20324,7/28/2015,24.1,0.0,True
297,0,38.1029,-122.1578,7/10/2015,18.7,0.0,True
298,0,38.5287,-122.3415,6/16/2015,18.6,0.0,True
299,0,40.0,41.46,9/8/2015,19.1,0.0,True
300,0,39.7806004,-123.248214,6/28/2015,24.1,0.0,True
301,0,39.081,-121.194,9/22/2015,24.2,0.0,True
302,0,41.12362,-121.194256,8/29/2015,20.7,0.0,True
303,0,39.33303,-121.18735,8/3/2015,24.0,0.0,True
304,0,38.9361,-121.1548,7/22/2015,24.2,0.0,True
305,0,32.682547,-116.51684,7/24/2015,22.9,0.0,True
306,0,36.8727,-121.5681,7/20/2015,23.5,0.0,True
307,0,33.21407,-116.73472,7/16/2015,20.4,0.0,True
308,0,41.999341,-121.891226,7/21/2015,21.3,0.43,True
309,0,39.0263,-123.303,7/4/2015,24.7,0.0,True
310,0,38.831478,-122.53428,8/24/2015,20.2,0.0,True
311,0,34.4828,-119.63216,10/29/2015,21.5,0.0,True
312,0,33.986204,-117.43942,7/12/2015,23.9,0.0,True
313,0,41.1513,-123.8292,6/10/2015,12.8,0.0,True
314,0,38.519132,-122.181878,6/27/2015,22.8,0.0,True
315,0,40.5953,-122.4397,7/7/2015,27.3,0.0,True
316,0,40.1093,-123.774,7/28/2015,17.4,0.0,True
317,0,38.598056,-119.751944,6/19/2015,20.0,0.0,True
318,0,36.45994,-121.89938,7/22/2016,15.1,0.0,True
319,0,35.6115,-118.45628,6/23/2016,27.5,0.14,True
320,0,35.70595,-120.98316,8/13/2016,24.2,0.0,True
